child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_5EZOTNBML,53.96355836020484,data_year,child_age,child_observe_total,latitude,ses_proxy,id_dc_n,ward_best,id_ward_n,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_KN3ZPGTTD,46.52521420259086,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,teacher_emotional_total,count_register_gender_male,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_VU5204Q7J,42.23847008526832,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,obs_heating_2,count_register_gender_female,language_match,obs_cooking_3,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_P4F8PR4BO,45.21273451684601,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,pri_fees_amount,pri_fees_amount_pv,count_staff_gender,language_match,obs_cooking_2,count_register_race,count_staff_salary_paid,<BIAS>
ID_4DC6HGDCT,43.90628616854451,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_H5AZ9CNBQ,38.84567041889886,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_unpaid,count_register_race,<BIAS>
ID_ELV9OJZ2A,42.72768008619437,data_year,child_age,teacher_emotional_total,ses_proxy,child_observe_total,child_zha,id_dc_n,id_facility,id_prov_n,id_facility_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_K01GKSJ3L,43.785342152807516,data_year,child_age,teacher_emotional_total,latitude,ses_proxy,quintile,teacher_duration,id_facility,teacher_social_total,child_attendance,longitude,teacher_selfcare_total,language_match,<BIAS>,
ID_1D0FRGE7O,45.764329461030684,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_coloured,teacher_emotional_total,language_match,count_staff_time,count_staff_salary_paid,count_register_race,count_staff_contract,count_staff_gender,count_staff_salary_unpaid,<BIAS>
ID_JRWHL9EQ8,46.71916691455431,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_staff_gender,count_register_gender_male,language_match,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_2IK9GA30X,54.12209676209454,data_year,child_age,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,child_observe_total,obs_heating_1,count_register_gender_male,language_match,obs_cooking_3,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_UMAYYR8KK,58.24852266007974,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,child_height,id_prov_n,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_D61WX6TKC,63.31451055007642,data_year,child_age,count_register_gender,count_staff_gender_female,count_register_race_african,count_staff_salary,child_observe_total,pri_fees_amount,count_staff_gender,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_RQWF3037V,47.603169817783964,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility_n,id_facility,child_height,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_X7M9AHQMU,41.92780611902231,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,child_zha,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_T3C6IZD07,68.88282224741533,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,quintile,teacher_duration,id_enumerator,id_facility,child_attendance,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>,
ID_5PGF6X5TD,63.826665934925586,data_year,child_age,child_observe_total,teacher_emotional_total,child_zha,ses_proxy,id_dc_n,sanitation_educators,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_OST42YQGH,51.49302418356342,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_NDNB12NK8,62.682151482858444,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ward_best,ses_proxy,id_mn_n,child_height,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_WO1X45K66,51.12325317258319,data_year,child_age,child_observe_total,latitude,ward_best,ses_proxy,id_dc_n,id_ward_n,id_facility_n,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_1D0B57XTS,55.475856499164365,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_P95OSW16V,48.04419461741759,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,language_match,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_UP9KUYYTU,38.01021159306492,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,count_register_gender_male,count_register_gender_female,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_WRQVF7PIQ,40.81090358169672,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,child_age,count_register_race_african,count_staff_time,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_PINX945CY,45.41204935562405,data_year,count_staff_salary,count_staff_gender_female,child_age,count_register_gender,count_register_race_african,language_match,count_staff_contract,count_register_gender_male,count_register_gender_female,count_staff_salary_unpaid,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_6OYL7C2BL,50.35424636348398,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,id_dc_n,quintile,count_register_all,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_P03YB5CII,42.20296908137311,data_year,child_age,count_staff_gender_female,count_staff_salary,teacher_emotional_total,count_register_gender,count_register_race_african,pri_fees_amount,pri_fees_amount_pv,count_staff_gender,count_register_gender_male,count_register_race,language_match,count_staff_salary_paid,<BIAS>
ID_19SCFGSML,62.86181365454809,data_year,child_age,child_observe_total,ses_proxy,quintile,id_facility,id_facility_n,child_zha,child_height,id_enumerator,language_match,<BIAS>,,,
ID_3F1OV59YJ,29.368108300696804,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,pri_fees_amount,count_staff_gender_male,pri_fees_amount_pv,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_NSPE9DQHB,37.13226756259451,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,obs_heating_1,count_register_gender_female,count_staff_gender,count_register_gender_male,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_CBO3JEI2T,56.92144786062181,data_year,child_age,child_observe_total,latitude,ses_proxy,id_dc_n,ward_best,id_ward_n,id_facility_n,child_height,id_prov_n,id_enumerator,longitude,language_match,<BIAS>
ID_3CD21P4OQ,50.04519111219656,data_year,child_age,count_register_gender,count_staff_salary,count_staff_gender_female,count_register_race_coloured,count_register_race_african,count_register_gender_male,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_P5WT1ZK7D,48.16107623066068,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_gender_male,child_observe_total,language_match,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_T5MTXJ5YP,45.59389882213168,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,pri_fees_amount,language_match,obs_cooking_2,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_P485GG5A0,60.69906462400877,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,child_zha,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_TXQBGK3G0,47.6746264044416,data_year,count_register_gender,count_staff_salary,count_register_race_african,count_staff_gender_female,child_age,count_staff_gender_male,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_IRLG9B4BU,50.613091452782555,data_year,child_age,teacher_emotional_total,child_observe_total,id_dc_n,ses_proxy,ward_best,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_ELJ6HF1OD,60.26784444610712,data_year,child_age,child_observe_total,ses_proxy,count_register_all,quintile,teacher_duration,id_facility,id_facility_n,child_height,id_enumerator,child_zha,language_match,<BIAS>,
ID_PJ9F46AIW,57.841803568083606,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,child_zha,id_dc_n,quintile,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_N7DC5FCG2,42.222428070269416,data_year,child_age,teacher_emotional_total,child_observe_total,obs_heating_7,obs_lighting_2,ses_proxy,latitude,teacher_social_total,id_team,longitude,teacher_selfcare_total,language_match,obs_cooking_3,<BIAS>
ID_T0M85LNJP,46.95130390341592,data_year,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_age,count_staff_gender_male,count_staff_time,count_register_gender_male,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_C7I2EBEX2,45.77547286098638,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,obs_heating_2,count_register_gender_female,language_match,obs_cooking_3,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_YBDXIQFQB,45.92122044504276,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,count_register_all,id_dc_n,id_prov_n,id_facility_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_KOMVLA402,35.51457226562775,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_contract,language_match,obs_cooking_3,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_C9SXMGF40,53.48479017297518,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,child_observe_total,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_KLJ2BBDA9,51.93323449822833,data_year,child_age,ses_proxy,quintile,id_enumerator,id_facility,child_attendance,<BIAS>,,,,,,,
ID_CQ6RIR5N0,48.923815138246255,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility_n,child_height,child_zha,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_SYGL4TUUO,48.21098519200336,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,obs_lighting_6,child_observe_total,count_register_gender_male,language_match,obs_cooking_3,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_U4SVJSMJP,58.72354888165364,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_mn_n,id_prov_n,id_facility_n,child_height,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_9MEGHNLKU,62.89697881573761,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_4CLZ4L75T,75.27167472670226,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,pri_fees_amount,child_age,pri_fees_amount_pv,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_IMAZ4IU3I,58.166520223848465,data_year,child_age,count_staff_gender_female,count_register_gender,count_staff_salary,count_register_race_african,child_observe_total,teacher_emotional_total,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_BNF8H44X6,78.73907755025448,data_year,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_register_race_other,count_register_gender,child_age,count_staff_time,count_register_gender_female,count_staff_contract,count_staff_gender,count_register_race,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_1B838IAG9,45.96287211918116,data_year,child_age,child_observe_total,teacher_emotional_total,latitude,pri_fees_amount,ses_proxy,child_attendance,pri_fees_amount_pv,teacher_social_total,child_zha,teacher_selfcare_total,longitude,language_match,<BIAS>
ID_YJBZ3G6X9,49.3584345796196,data_year,count_staff_gender_female,count_register_gender,count_staff_salary,count_register_race_coloured,child_age,count_register_race_african,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_KR1MV8ZT4,64.67530677530499,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_mn_n,id_facility,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_CDWUC8HJX,71.35119164489902,data_year,pri_fees_amount,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,ward_best,id_prov_n,teacher_social_total,id_enumerator,teacher_selfcare_total,language_match,pri_fees_amount_pv,<BIAS>
ID_CC45HFUD1,51.422712328671196,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_mn_n,id_facility,id_prov_n,id_facility_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_BUFANSW8N,48.34508731077335,data_year,child_age,child_observe_total,ses_proxy,latitude,ward_best,id_dc_n,quintile,count_register_all,id_prov_n,id_ward,id_enumerator,longitude,language_match,<BIAS>
ID_S7TIZWIIK,42.397891150015994,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,language_match,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_M3ZSBT681,30.37614737179524,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,teacher_selfcare_total,id_team,count_register_gender_male,language_match,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_OLXH4G1WA,39.80836683757502,data_year,count_register_gender,child_age,count_register_race_coloured,count_staff_salary,count_staff_gender_female,child_observe_total,language_match,count_staff_gender,obs_cooking_2,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_DNOQ37JWO,45.172191231519264,data_year,child_age,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,id_mn_n,child_height,child_zha,id_prov_n,id_enumerator,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_XAZ44T6AC,34.45471937005732,data_year,child_age,teacher_emotional_total,ses_proxy,quintile,teacher_duration,id_enumerator,id_facility,child_height,teacher_social_total,child_attendance,child_zha,teacher_selfcare_total,language_match,<BIAS>
ID_HVILK1LXB,33.84807806373419,data_year,child_age,pri_fees_amount,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,teacher_emotional_total,teacher_selfcare_total,count_register_gender_male,language_match,count_register_race,count_staff_salary_paid,pri_fees_amount_pv,<BIAS>
ID_0LVNCCSF0,55.1025947498988,data_year,child_age,count_staff_salary,child_observe_total,count_staff_gender_female,teacher_emotional_total,pri_fees_amount,count_staff_gender_male,count_register_gender,count_register_race_african,count_staff_gender,pri_fees_amount_pv,language_match,count_staff_salary_paid,<BIAS>
ID_24AEFF905,58.069297534371344,data_year,child_age,teacher_emotional_total,ses_proxy,child_observe_total,id_dc_n,quintile,child_zha,id_prov_n,id_facility_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_7E4FPIHUI,57.67697046484,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,id_mn_n,child_height,id_prov_n,id_enumerator,teacher_social_total,child_zha,teacher_selfcare_total,language_match,<BIAS>
ID_RFHJJ0T5X,54.541975356077046,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_facility,id_prov_n,child_zha,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_WET7S5QL7,34.177824883962785,data_year,count_staff_gender_female,count_register_gender,count_register_race_coloured,count_staff_salary,child_age,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_H1KU9Y3IP,38.66576887911924,data_year,child_age,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_register_gender,teacher_emotional_total,count_register_race_african,count_staff_gender,count_staff_salary_unpaid,language_match,count_register_race,count_staff_salary_paid,pri_fees_amount_pv,<BIAS>
ID_TY79L3XYN,62.10353412798827,data_year,child_age,child_observe_total,teacher_emotional_total,id_dc_n,ses_proxy,ward_best,child_height,id_prov_n,id_enumerator,teacher_social_total,child_zha,teacher_selfcare_total,language_match,<BIAS>
ID_SM6LFF805,51.44241028845863,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_J98X5G9E4,64.9416287508875,data_year,child_age,child_observe_total,teacher_emotional_total,ward_best,id_dc_n,ses_proxy,child_height,id_prov_n,teacher_social_total,child_zha,id_enumerator,teacher_selfcare_total,language_match,<BIAS>
ID_QXS5HFR9Z,42.57637102319791,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,obs_heating_1,count_staff_gender,count_register_gender_male,count_register_gender_female,language_match,obs_cooking_3,count_register_race,count_staff_salary_paid,<BIAS>
ID_WXHZTOT41,66.23799940806589,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,child_age,pri_fees_amount,count_register_race_coloured,count_register_gender_male,count_staff_contract,count_register_gender_female,count_staff_gender,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_9RD7KKWSY,54.69146055579631,data_year,child_age,teacher_emotional_total,child_observe_total,child_zha,ses_proxy,id_dc_n,id_facility,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_AAHA7VGBE,37.17431128670614,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_age,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_14QAZFHHX,53.04866641675835,data_year,count_staff_salary,count_staff_gender_female,count_register_gender,child_age,count_register_race_coloured,child_observe_total,count_register_gender_female,count_staff_contract,count_staff_gender,count_register_gender_male,count_staff_salary_unpaid,count_staff_salary_paid,count_register_race,<BIAS>
ID_S4GC76K7T,47.89850412080318,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,obs_heating_1,language_match,count_register_gender_female,obs_cooking_1,count_staff_salary_paid,count_register_gender_male,count_register_race,<BIAS>
ID_RSGWX3597,34.783485020310536,data_year,child_age,teacher_emotional_total,ses_proxy,quintile,teacher_duration,id_enumerator,id_facility,child_height,child_attendance,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_CR19SXUFP,53.775741726227125,data_year,child_age,child_observe_total,ses_proxy,count_register_all,quintile,teacher_duration,id_facility,id_facility_n,id_enumerator,language_match,<BIAS>,,,
ID_2EGZYBFKG,68.85376689756481,data_year,count_staff_gender_female,count_staff_salary,pri_fees_amount,count_register_gender,child_age,count_register_race_coloured,count_staff_time,count_register_gender_female,count_staff_contract,count_staff_gender,count_register_race,pri_fees_amount_pv,count_staff_salary_paid,<BIAS>
ID_A8LCLSEKL,58.22408466843649,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_height,id_facility_n,id_prov_n,teacher_social_total,child_zha,teacher_selfcare_total,language_match,<BIAS>
ID_XVOONQ1F4,42.913054786308294,data_year,child_age,teacher_emotional_total,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_attendance,teacher_social_total,child_zha,teacher_selfcare_total,language_match,<BIAS>,
ID_G6H6DUUAU,29.62171012968497,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_time,count_register_gender_female,count_staff_contract,language_match,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_R1YCD4Y67,46.53984146331027,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,pri_fees_amount,pri_fees_amount_pv,count_register_gender_female,count_register_race,language_match,count_staff_salary_paid,<BIAS>
ID_4LLCB4W9Z,36.89219000416256,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,teacher_emotional_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_3UKJAQ0Q9,57.73637465138859,data_year,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,obs_heating_2,obs_lighting_2,count_staff_gender,count_staff_salary_unpaid,language_match,obs_cooking_3,count_staff_salary_paid,count_register_race,<BIAS>
ID_596LX06W0,60.51678563321957,data_year,pri_fees_amount,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,language_match,count_register_gender_female,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_race,count_staff_salary_paid,pri_fees_amount_pv,<BIAS>
ID_LO29V0KBX,25.83245259038449,data_year,count_register_gender,count_register_race_african,child_age,count_staff_gender_female,count_staff_salary,teacher_emotional_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_female,count_staff_salary_paid,count_register_gender_male,count_register_race,<BIAS>
ID_WZN24Q8EU,40.57254624552888,data_year,count_register_gender,count_register_race_coloured,child_age,count_staff_salary,count_staff_gender_female,child_observe_total,language_match,count_staff_gender,obs_cooking_2,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_LLMDYX54A,49.919824846502934,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_coloured,pri_fees_amount,language_match,obs_cooking_3,count_staff_gender,count_register_gender_female,pri_fees_amount_pv,count_register_race,count_staff_salary_paid,<BIAS>
ID_IOPOBDI3V,33.01680700989209,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,language_match,obs_cooking_6,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_0MFES7M90,39.51826615459595,data_year,child_age,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,teacher_emotional_total,language_match,obs_cooking_3,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_LARNL745K,44.3395458463865,data_year,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,obs_heating_1,obs_lighting_2,count_staff_gender,longitude,language_match,obs_cooking_1,count_staff_salary_unpaid,count_register_race,<BIAS>
ID_6KTZ5L4UM,40.56690446866969,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,teacher_emotional_total,child_observe_total,obs_heating_5,obs_lighting_2,count_register_race,language_match,obs_cooking_2,count_staff_salary_paid,<BIAS>
ID_K8NA2GS9F,45.37403488697146,data_year,count_staff_gender_female,count_register_gender,count_staff_salary,count_register_race_coloured,child_age,count_register_race_african,count_staff_time,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_N5QB2SL3S,61.10987951621337,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,teacher_emotional_total,obs_heating_6,count_register_gender_female,language_match,obs_cooking_5,count_register_race,count_staff_salary_paid,<BIAS>
ID_W0841XVRF,57.781709032165054,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,pri_fees_amount,count_register_gender_male,count_staff_gender,obs_cooking_2,pri_fees_amount_pv,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_KL8BAERFW,59.573380939953495,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,quintile,id_dc_n,child_zha,id_facility_n,child_height,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_FT5944S13,50.24435732415395,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,child_observe_total,teacher_emotional_total,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_WK3LECJLO,62.288319089128436,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,child_observe_total,obs_cooking_6,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_2YHO2HGDK,55.340417534023345,data_year,count_staff_salary,count_staff_gender_female,count_register_gender,child_age,count_register_race_african,child_observe_total,language_match,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_KZTQ4X3JT,64.3008648023449,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,id_dc_n,quintile,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_8Q23RXBR2,46.330351502107305,data_year,child_age,count_staff_salary,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_gender_male,language_match,obs_cooking_5,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_CSCUQ8D58,36.41915697091531,data_year,child_age,count_register_gender,count_register_race_coloured,count_staff_salary,count_staff_gender_female,teacher_emotional_total,count_staff_contract,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_U15KGYLUQ,50.87462797900821,data_year,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_coloured,child_age,count_staff_time,count_staff_contract,count_register_gender_female,count_register_gender_male,count_staff_gender,count_staff_salary_paid,count_register_race,count_staff_salary_unpaid,<BIAS>
ID_FX5WB32DV,36.921039147033525,data_year,child_age,ses_proxy,quintile,id_facility,language_match,<BIAS>,,,,,,,,
ID_4IQ0HYPEX,57.43667252278169,data_year,count_staff_gender_female,count_register_gender,count_staff_salary,child_age,pri_fees_amount,child_observe_total,count_register_race_african,count_register_race,pri_fees_amount_pv,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,<BIAS>
